frame_index,x1,y1,x2,y2
22,278,23,316,71
22,321,40,351,88
23,185,4,225,45
23,30,25,57,61
23,329,33,351,84
23,60,48,93,99
23,0,55,32,86
23,52,104,196,206
23,139,117,170,158
24,173,16,209,45
24,31,24,57,61
24,330,36,351,83
24,0,56,33,88
24,51,103,209,209
24,141,117,174,157
25,331,36,351,76
25,18,46,51,72
25,53,103,193,206
25,143,113,177,152
26,167,4,195,55
26,37,36,64,74
26,53,104,194,206
26,149,114,183,150
27,18,47,50,72
27,53,104,192,206
27,146,113,180,151
28,3,60,36,88
28,50,103,210,209
28,149,115,182,154
29,147,0,196,60
29,195,10,224,37
29,0,16,234,223
29,236,27,266,53
29,278,34,318,71
29,321,59,351,88
30,0,16,232,222
30,207,110,247,137
30,231,186,263,212
31,0,7,351,233
32,20,47,78,81
32,61,74,107,115
32,0,97,190,223
32,159,108,190,146
33,53,102,196,206
33,160,109,191,148
34,53,99,193,206
34,161,108,192,147
35,167,10,205,50
35,8,29,79,90
35,146,60,175,108
35,74,63,102,105
35,19,102,230,220
35,165,111,196,151
35,50,202,80,226
36,17,45,66,81
36,38,96,190,207
36,165,105,195,144
36,187,156,229,192
36,0,171,70,223
37,331,0,351,36
37,0,2,351,226
38,173,0,233,49
38,242,4,266,42
38,0,19,59,62
38,285,20,310,66
38,310,35,351,94
38,0,57,36,91
38,64,63,95,101
38,166,90,204,149
39,147,0,196,58
39,195,11,223,37
39,0,16,232,223
39,278,34,305,69
39,322,52,351,88
40,53,98,196,206
40,174,103,204,144
41,167,11,205,49
41,8,29,79,90
41,325,36,351,84
41,75,59,107,105
41,19,60,230,228
41,176,105,207,149
42,155,0,185,22
42,201,14,266,53
42,0,42,229,222
42,286,46,328,73
43,0,0,222,224
43,232,6,263,52
43,279,23,305,69
43,316,38,351,87
43,208,172,238,199
44,137,0,223,134
44,239,4,307,66
44,11,7,113,109
44,324,36,351,84
44,11,103,232,233
44,181,103,214,144
45,136,74,175,128
45,179,98,212,138
45,38,113,192,207
45,25,183,72,216
46,17,46,50,73
46,134,87,171,129
46,177,98,210,137
46,53,118,192,206
47,0,70,230,223
47,137,73,212,134
48,2,60,36,89
48,137,90,174,130
48,183,100,213,139
48,49,102,223,209
49,6,45,66,80
49,68,55,94,87
49,139,87,213,134
49,44,114,189,205
50,166,10,205,47
50,7,24,79,90
50,144,60,180,131
50,188,98,218,138
50,44,103,229,221
50,47,202,82,227
51,155,0,185,22
51,278,45,351,89
51,144,54,217,129
52,168,0,195,53
52,37,36,64,75
52,148,75,189,128
52,190,95,220,133
52,53,114,195,208
53,18,45,51,72
53,148,86,183,125
53,188,93,218,127
53,0,168,31,199
54,154,0,184,22
54,195,12,224,37
54,0,25,231,223
54,322,61,351,88
54,146,73,189,125
54,193,92,222,122
55,150,84,188,126
55,192,98,220,131
55,53,111,196,206
56,156,0,193,22
56,170,21,194,51
56,22,36,67,76
56,148,74,191,141
56,196,93,226,126
57,6,63,38,89
57,154,87,191,126
57,195,97,224,125
57,45,102,218,210
58,154,0,184,22
58,194,12,224,37
58,9,26,101,80
58,278,45,317,71
58,321,60,351,88
58,147,73,194,123
58,199,91,229,123
59,3,61,53,89
59,156,86,194,126
59,197,98,226,131
59,47,103,219,210
60,154,0,224,54
60,278,44,317,71
60,321,60,351,88
60,147,73,196,123
60,201,91,231,127
61,167,7,205,56
61,260,20,306,53
61,10,29,80,90
61,147,60,201,126
61,75,66,105,104
61,204,96,233,131
61,39,103,231,216
61,50,202,81,226
62,258,20,308,54
62,0,25,78,91
62,74,59,108,105
62,145,59,235,129
62,324,208,351,232
62,10,209,41,233
63,154,0,185,22
63,178,12,225,54
63,0,25,349,223
63,278,44,309,69
63,322,60,351,88
63,146,73,199,118
63,206,88,236,126
64,168,11,204,46
64,40,40,74,68
64,9,64,55,90
64,75,66,104,104
64,146,83,203,122
64,207,91,238,128
64,44,103,230,214
65,144,54,243,136
66,169,79,203,115
66,210,86,240,135
66,53,113,191,206
67,170,80,203,115
67,211,87,241,124
67,53,111,196,206
68,170,80,204,115
68,212,87,242,122
68,53,111,198,206
69,172,78,206,114
69,215,85,244,120
69,53,111,195,207
70,173,79,208,114
70,216,86,244,125
70,53,111,210,208
71,172,77,206,113
71,215,84,244,120
71,53,111,194,206
72,175,76,208,112
72,216,83,246,135
72,53,111,194,206
73,175,76,210,112
73,218,82,246,136
73,53,113,194,206
74,175,76,210,112
74,217,81,247,116
74,53,111,195,206
75,331,35,351,88
75,16,44,53,80
75,65,53,99,89
75,157,74,210,128
75,216,78,246,115
75,43,114,189,205
76,146,0,222,110
76,239,4,264,42
76,281,21,305,62
76,14,23,80,90
76,324,36,351,82
76,76,62,111,106
76,183,77,216,112
76,223,81,253,122
77,181,73,216,109
77,221,77,251,117
77,53,112,194,206
78,180,74,216,110
78,221,79,251,119
78,53,111,210,208
79,146,0,196,59
79,279,44,311,70
79,322,52,351,87
79,146,69,222,128
79,225,75,256,114
80,145,0,223,127
80,236,7,265,53
80,275,23,307,69
80,321,38,351,88
80,189,69,226,123
80,228,77,259,114
81,168,0,226,54
81,242,4,267,50
81,0,20,58,85
81,284,21,309,65
81,327,32,351,85
81,218,78,249,115
82,331,49,351,83
82,0,59,36,89
82,184,72,220,108
82,224,78,254,116
82,52,104,223,210
82,0,121,16,172
83,156,0,196,59
83,280,34,304,69
83,323,44,351,84
83,191,70,226,106
83,146,74,173,112
83,231,77,260,112
83,0,120,23,175
84,331,49,351,83
84,3,60,35,87
84,186,71,222,107
84,227,77,256,113
84,52,104,207,207
84,0,120,18,174
85,5,20,58,80
85,330,34,351,88
85,61,53,95,91
85,187,67,221,104
85,227,71,257,111
85,31,114,190,206
85,0,119,19,176
86,168,0,194,53
86,193,68,227,105
86,233,72,263,114
86,37,112,195,206
86,0,117,26,169
87,193,68,227,102
87,234,68,263,108
87,32,113,192,216
87,0,119,27,178
87,0,194,36,223
88,2,60,37,89
88,190,72,225,105
88,232,72,261,112
88,38,103,223,210
88,0,122,26,177
89,154,0,224,54
89,278,44,317,71
89,321,60,351,88
89,194,66,229,98
89,236,66,264,105
89,147,73,188,118
90,15,46,78,81
90,193,65,228,97
90,236,67,264,105
90,61,74,107,115
90,0,115,33,168
91,191,66,221,99
91,234,68,262,107
91,37,111,196,206
91,0,117,38,183
92,7,45,68,80
92,192,62,229,104
92,236,65,265,103
92,145,73,181,116
92,0,117,35,171
93,193,62,229,108
93,237,70,265,106
93,45,111,210,208
93,0,118,36,168
94,192,60,229,106
94,236,66,264,104
94,53,112,194,206
94,0,116,38,167
95,196,61,232,106
95,240,66,268,105
95,53,111,210,209
95,1,119,43,168
96,154,0,185,22
96,179,12,225,54
96,278,44,317,71
96,196,55,232,93
96,322,60,351,88
96,239,61,268,100
96,146,73,186,117
97,147,0,196,59
97,195,11,224,37
97,278,43,311,70
97,322,52,351,88
97,200,60,236,92
97,243,60,271,102
97,146,73,193,127
98,330,36,351,83
98,2,59,33,86
98,195,60,231,105
98,237,63,266,102
98,2,100,46,182
98,52,104,96,187
98,99,120,209,208
99,199,56,234,92
99,240,60,269,98
99,6,113,51,166
99,98,118,192,206
99,53,119,96,182
100,201,61,236,104
100,241,63,270,100
100,9,111,96,170
100,100,119,210,208
101,201,58,237,91
101,241,60,271,99
101,53,111,96,181
101,10,112,55,166
101,100,118,196,206
102,202,57,237,90
102,242,60,272,97
102,12,111,96,181
102,99,117,196,206
103,7,44,69,80
103,202,54,237,87
103,242,56,272,96
103,59,88,107,115
103,0,168,74,223
103,200,169,230,192
104,8,25,99,80
104,204,50,239,86
104,244,55,274,94
104,322,61,351,88
104,146,73,183,117
104,0,87,231,223
104,288,181,336,213
105,8,25,99,80
105,204,50,239,86
105,244,55,274,94
105,322,61,351,88
105,146,73,183,117
105,0,87,231,223
105,288,181,336,213
106,205,51,236,88
106,246,55,275,96
106,19,115,97,187
106,104,117,194,206
107,8,41,73,90
107,205,54,239,90
107,247,57,276,98
107,22,103,97,189
107,100,120,229,210
108,206,49,239,85
108,248,53,276,93
108,22,110,97,174
108,104,116,192,206
108,0,172,27,219
109,207,51,237,87
109,249,54,276,92
109,25,111,96,179
109,102,119,210,208
110,206,47,239,82
110,249,50,277,89
110,26,88,189,209
110,0,168,73,227
111,206,45,239,82
111,249,50,277,89
111,28,108,96,168
111,104,118,192,206
112,206,45,239,82
112,249,50,277,89
112,28,108,96,168
112,104,118,192,206
113,206,44,242,88
113,250,50,279,88
113,32,108,96,168
113,99,117,192,206
114,206,43,240,88
114,250,49,280,87
114,33,107,97,169
114,98,118,195,206
115,206,43,243,78
115,250,50,280,88
115,34,105,97,183
115,99,118,194,206
116,207,43,243,87
116,250,50,280,87
116,36,108,196,207
117,26,36,63,70
117,208,41,243,86
117,252,46,283,84
117,40,106,192,206
117,0,169,72,223
118,170,22,194,51
118,40,36,78,76
118,210,40,244,76
118,253,45,303,84
118,44,102,192,206
118,0,172,31,219
119,207,42,242,79
119,251,47,281,88
119,41,104,210,208
120,210,40,244,76
120,252,45,284,83
120,50,106,195,206
121,210,39,246,76
121,252,44,284,83
121,51,105,194,206
122,211,41,239,74
122,252,43,285,80
122,334,53,351,98
122,53,106,193,206
123,332,7,351,48
123,212,39,244,74
123,253,44,285,81
123,334,50,351,99
123,55,108,197,206
124,332,7,351,48
124,212,39,244,74
124,253,44,285,81
124,334,50,351,99
124,55,108,197,206
125,212,36,247,72
125,253,43,286,79
125,326,46,351,79
125,55,116,194,206
126,212,37,241,72
126,254,43,286,79
126,325,46,351,93
126,55,118,196,206
127,331,0,351,46
127,214,40,247,72
127,256,40,287,81
127,322,47,351,95
127,53,109,210,208
128,331,5,351,45
128,215,36,251,70
128,257,40,289,78
128,321,45,351,93
128,53,111,194,206
129,318,8,351,89
129,8,24,43,52
129,215,36,248,72
129,258,40,289,82
129,0,57,53,90
129,47,102,231,220
130,154,0,195,52
130,320,0,351,91
130,12,24,99,87
130,218,29,262,66
130,262,36,305,74
130,147,73,179,98
131,328,5,351,45
131,218,33,253,67
131,264,38,293,74
131,316,45,344,92
131,53,102,193,206
132,324,4,351,45
132,214,33,249,67
132,259,38,290,73
132,310,45,351,90
132,53,101,194,206
133,326,6,351,49
133,218,34,253,68
133,263,37,293,75
133,312,46,341,89
133,51,104,210,210
134,324,7,351,46
134,217,29,253,64
134,263,36,293,72
134,308,43,338,100
134,53,86,194,206
135,323,11,351,48
135,217,31,253,64
135,264,37,294,74
135,307,43,335,95
135,53,101,210,208
136,167,12,194,49
136,323,13,351,50
136,266,20,305,73
136,219,30,255,65
136,45,39,79,67
136,301,44,333,103
136,147,61,172,107
136,9,64,55,90
136,49,67,230,214
137,321,8,351,47
137,216,25,253,60
137,264,36,294,70
137,301,40,329,86
137,53,98,191,206
138,321,11,351,46
138,217,26,253,60
138,266,34,295,70
138,296,41,328,87
138,53,98,193,206
139,319,9,351,50
139,217,23,253,59
139,265,31,294,71
139,295,41,329,97
139,53,94,193,206
140,168,4,195,53
140,323,11,351,51
140,221,23,259,60
140,270,30,298,71
140,37,36,80,77
140,296,41,327,89
140,53,86,195,206
141,317,13,351,83
141,216,26,253,61
141,265,35,323,94
141,0,56,34,86
141,52,100,207,207
142,315,15,351,83
142,175,18,209,45
142,32,26,57,61
142,217,27,254,61
142,265,32,315,91
142,0,56,33,90
142,65,66,95,101
142,48,100,223,209
142,227,172,292,210
143,168,0,194,52
143,319,9,351,50
143,222,23,260,60
143,269,28,319,85
143,53,84,193,206
143,34,186,72,216
144,316,16,349,52
144,222,23,258,59
144,268,29,310,87
144,53,84,209,208
145,318,13,351,50
145,224,22,261,63
145,269,28,311,87
145,53,83,193,206
146,315,19,349,52
146,224,21,260,63
146,271,28,307,89
146,53,83,195,207
147,224,17,261,61
147,315,20,348,50
147,271,23,307,95
147,20,47,53,81
147,39,87,190,207
147,0,172,25,218
148,224,19,260,61
148,312,19,347,53
148,273,25,307,98
148,53,83,196,206
149,225,16,262,60
149,312,19,347,51
149,273,22,305,90
149,20,46,65,82
149,53,87,191,207
149,0,172,63,214
150,226,18,263,60
150,311,19,346,54
150,272,23,306,97
150,53,82,196,206
151,227,17,264,61
151,310,19,345,58
151,267,23,302,80
151,54,83,194,208
152,227,16,264,60
152,309,18,345,58
152,265,22,303,86
152,54,94,194,206
153,168,4,195,54
153,231,14,268,59
153,312,18,351,67
153,267,20,311,84
153,21,38,80,81
153,54,93,194,206
154,231,13,267,50
154,264,18,345,83
154,54,88,193,206
155,228,14,306,87
155,307,20,342,62
155,56,89,193,206
156,231,11,343,88
156,56,88,193,206
157,231,10,342,83
157,55,86,190,205
158,232,10,342,83
158,56,88,161,199
158,144,175,192,207
159,232,9,279,77
159,283,16,340,59
159,99,86,162,140
159,56,120,194,206
160,233,7,280,73
160,282,14,341,58
160,103,86,166,140
160,55,129,192,206
161,234,4,280,79
161,168,11,194,49
161,287,16,340,64
161,14,56,54,90
161,76,66,100,103
161,47,84,191,210
162,233,7,276,74
162,286,12,338,64
162,106,88,169,157
162,56,127,191,205
163,236,6,276,77
163,289,11,338,66
163,107,75,141,127
163,142,86,173,157
163,57,127,192,206
164,236,6,272,72
164,288,10,336,65
164,108,83,141,126
164,142,86,174,136
164,57,130,191,205
164,0,172,25,218
165,154,0,186,23
165,237,5,275,70
165,291,8,337,65
165,170,12,221,54
165,0,25,231,223
165,145,73,189,133
166,234,4,272,78
166,287,12,332,64
166,176,18,209,45
166,32,28,58,61
166,1,59,32,88
166,104,87,141,120
166,143,100,178,159
166,48,101,78,128
166,55,132,107,195
166,101,132,140,184
166,189,160,223,186
166,148,178,187,209
167,235,5,277,71
167,292,8,335,61
167,21,26,101,80
167,288,181,338,214
168,233,6,277,76
168,293,11,332,67
168,115,71,144,123
168,148,87,175,136
168,57,131,140,199
168,147,178,192,206
169,233,2,278,68
169,294,6,341,70
169,111,73,182,132
169,59,88,118,129
169,37,112,67,136
169,0,130,149,223
169,146,147,230,201
170,229,4,279,73
170,296,11,331,83
170,8,56,54,90
170,113,72,146,111
170,151,83,180,137
170,100,131,141,183
170,47,132,108,195
170,149,178,196,210
171,226,4,280,62
171,295,7,341,83
171,116,81,146,111
171,153,86,180,134
171,57,131,140,200
171,147,178,192,205
172,225,4,281,64
172,295,9,341,78
172,9,56,54,90
172,155,83,185,136
172,119,84,148,110
172,47,131,140,195
172,149,178,194,210
173,223,5,283,65
173,292,9,332,78
173,49,40,78,66
173,9,56,55,90
173,75,79,105,104
173,117,81,149,111
173,158,86,187,136
173,100,131,141,183
173,48,132,108,195
173,149,178,194,211
174,225,0,283,61
174,292,1,333,69
174,20,45,77,79
174,0,73,190,223
174,200,169,230,192
175,218,3,282,62
175,290,5,332,77
175,117,81,149,111
175,158,82,192,154
175,57,131,140,197
175,148,178,177,206
176,161,0,199,26
176,215,0,282,58
176,290,2,332,66
176,175,30,207,54
176,146,55,190,127
176,112,73,150,118
176,0,90,143,227
176,137,149,229,202
177,241,4,286,43
177,291,7,336,76
177,217,21,248,63
177,8,56,54,90
177,119,61,194,132
177,74,72,98,104
177,48,132,141,220
177,195,162,229,201
178,250,3,285,43
178,287,7,335,76
178,214,17,246,70
178,9,25,60,64
178,0,60,53,90
178,122,80,152,113
178,161,85,193,133
178,48,102,83,130
178,48,132,140,197
178,149,178,201,211
179,251,0,286,39
179,290,2,337,68
179,215,16,245,67
179,21,47,52,82
179,119,78,155,118
179,165,80,196,148
179,59,131,143,198
180,252,0,287,43
180,288,3,338,73
180,213,17,246,70
180,122,76,156,118
180,167,83,196,130
180,57,131,140,198
180,150,178,178,208
181,252,0,288,42
181,289,0,339,71
181,210,14,239,57
181,123,78,157,116
181,168,82,199,130
181,58,131,141,199
181,150,175,181,203
182,252,0,289,43
182,285,3,339,75
182,209,16,240,55
182,123,79,159,117
182,171,90,199,131
182,58,131,140,198
182,148,178,176,207
183,255,0,291,39
183,312,0,342,39
183,208,13,238,58
183,286,33,320,75
183,125,75,171,115
183,174,87,203,119
183,59,131,143,197
183,150,176,191,203
183,33,186,72,216
184,252,0,316,79
184,309,0,340,39
184,204,15,234,60
184,3,60,34,86
184,121,74,162,117
184,172,90,200,121
184,57,132,140,196
184,149,178,175,207
185,154,0,185,22
185,256,0,293,36
185,312,0,351,33
185,178,11,234,56
185,0,23,260,222
185,236,28,267,53
185,287,31,322,77
186,258,0,295,35
186,313,0,351,31
186,0,16,351,222
186,286,31,351,87
187,256,0,314,78
187,312,1,343,41
187,176,13,235,61
187,0,25,71,90
187,122,75,162,117
187,176,89,204,127
187,48,102,99,135
188,261,0,297,37
188,316,0,348,33
188,167,2,195,52
188,195,9,229,54
188,0,23,192,223
188,287,33,319,74
188,127,69,172,104
188,180,82,211,118
189,261,0,297,37
189,316,0,348,33
189,167,2,195,52
189,195,9,229,54
189,0,23,192,223
189,287,33,319,74
189,127,69,172,104
189,180,82,211,118
190,262,0,299,35
190,316,0,347,33
190,192,7,224,57
190,280,34,313,78
190,18,46,68,79
190,125,69,211,118
190,60,130,142,193
190,0,172,70,223
191,264,0,301,36
191,318,0,349,33
191,192,8,223,56
191,279,38,312,79
191,125,71,162,109
191,181,82,212,119
191,58,131,141,196
191,150,175,179,204
192,266,0,302,34
192,319,0,350,31
192,190,6,223,54
192,278,36,312,78
192,21,47,52,80
192,126,68,170,102
192,182,81,213,117
192,60,130,142,193
192,0,172,36,223
193,166,0,217,53
193,268,0,304,30
193,322,0,351,30
193,0,25,256,227
193,274,34,320,78
193,321,46,351,84
193,185,78,215,115
194,266,0,303,37
194,320,0,350,37
194,176,10,219,51
194,272,48,309,85
194,0,60,53,90
194,121,71,159,109
194,183,84,212,122
194,49,101,83,130
194,97,132,164,184
194,47,141,108,196
194,151,183,191,210
195,271,0,308,28
195,323,0,351,30
195,167,1,216,52
195,8,25,68,80
195,274,47,311,81
195,0,53,239,223
195,126,64,217,118
196,274,0,311,28
196,325,0,351,30
196,168,4,216,62
196,20,24,100,97
196,275,37,311,84
196,325,52,351,84
196,127,64,172,97
196,191,78,222,117
197,270,0,306,31
197,321,0,351,32
197,176,8,212,38
197,269,45,305,85
197,121,66,159,99
197,186,81,217,119
197,57,132,140,195
198,273,0,309,25
198,321,0,351,28
198,177,2,212,36
198,0,43,67,93
198,267,44,317,79
198,66,52,101,87
198,122,55,173,95
198,189,74,221,114
198,0,90,229,227
199,179,0,221,37
199,275,0,311,32
199,323,0,351,33
199,269,48,306,86
199,4,57,53,90
199,121,68,159,101
199,191,80,222,119
199,50,102,81,129
199,100,132,140,184
199,44,141,107,195
199,165,153,231,202
199,155,183,198,210
200,277,0,312,28
200,324,0,351,27
200,179,8,209,36
200,269,46,305,82
200,14,47,66,76
200,124,62,171,101
200,193,74,224,115
200,0,131,148,223
201,171,0,223,62
201,260,0,314,53
201,326,0,351,32
201,4,25,79,91
201,269,49,305,88
201,74,58,108,105
201,124,59,178,114
201,179,80,225,118
201,44,103,84,131
201,232,174,296,212
201,45,202,85,228
202,278,0,312,22
202,324,0,351,25
202,178,8,224,40
202,0,42,68,97
202,265,44,315,80
202,66,51,183,116
202,193,70,224,111
202,0,90,231,223
203,281,0,317,29
203,328,0,351,27
203,170,6,205,50
203,18,24,65,81
203,267,45,303,85
203,124,60,171,97
203,197,72,227,112
203,60,131,143,210
203,0,156,73,223
204,278,0,314,30
204,323,0,351,29
204,19,33,56,72
204,262,46,298,88
204,119,61,158,95
204,193,74,223,113
204,58,132,140,194
205,282,0,319,33
205,328,0,351,30
205,168,8,203,50
205,11,40,79,90
205,265,50,301,92
205,125,61,173,107
205,75,66,105,104
205,198,77,228,115
205,42,132,140,195
206,282,0,319,31
206,328,0,351,26
206,263,49,299,94
206,123,62,160,97
206,198,75,227,114
206,51,132,140,195
207,283,0,320,28
207,262,47,299,91
207,123,59,160,93
207,199,71,228,112
207,63,131,143,191
208,284,0,321,30
208,327,0,351,25
208,260,49,297,92
208,122,60,159,95
208,197,73,227,113
208,101,132,140,183
208,51,141,110,196
209,287,0,324,26
209,262,48,299,88
209,125,57,161,95
209,199,69,230,110
209,65,130,142,190
209,0,168,73,223
210,158,0,194,21
210,292,0,327,27
210,167,22,196,76
210,263,23,305,89
210,22,26,113,97
210,126,55,172,110
210,201,58,233,109
210,0,130,142,224
210,205,171,235,197
211,284,0,321,32
211,326,0,351,27
211,0,8,351,232
211,174,73,225,119
212,295,0,330,25
212,0,17,115,96
212,125,42,172,96
212,261,45,306,90
212,200,64,234,107
213,296,0,333,27
213,126,19,196,91
213,22,34,101,105
213,264,55,297,94
213,202,67,235,109
213,105,132,140,164
213,42,139,110,190
214,149,0,197,48
214,291,0,325,24
214,285,25,309,57
214,0,31,57,80
214,329,31,351,75
214,66,52,95,92
214,116,52,154,90
214,251,52,287,91
214,194,62,226,104
214,69,131,111,190
214,104,131,141,164
215,297,0,334,28
215,282,20,306,57
215,125,21,196,93
215,21,28,111,105
215,326,37,351,84
215,260,56,296,97
215,203,67,235,109
215,38,106,72,132
215,41,141,132,196
215,161,184,192,208
216,123,52,160,87
216,256,53,293,97
216,202,61,233,104
216,70,158,110,189
216,0,168,73,219
217,147,0,184,35
217,294,0,330,25
217,175,18,210,46
217,32,27,58,61
217,331,50,351,83
217,115,56,155,96
217,251,56,287,102
217,0,58,36,89
217,198,65,229,108
217,49,101,79,128
217,51,137,138,197
217,174,155,230,187
218,146,0,174,35
218,331,49,351,83
218,115,54,151,95
218,249,56,285,99
218,3,59,34,86
218,198,64,230,106
218,109,142,138,183
218,63,143,109,195
219,150,0,195,49
219,27,28,79,89
219,121,55,173,90
219,254,56,290,99
219,203,64,235,106
219,76,65,101,104
219,41,142,110,194
220,145,0,175,25
220,22,49,62,80
220,120,52,157,86
220,252,56,288,99
220,204,62,236,105
220,72,161,108,189
221,140,0,172,33
221,331,49,351,83
221,114,52,151,95
221,245,58,281,100
221,0,59,33,86
221,199,62,231,105
221,63,143,109,196
222,138,0,170,33
222,176,19,210,46
222,328,36,351,84
222,114,54,149,94
222,0,56,53,90
222,244,61,280,102
222,201,62,231,105
222,48,102,77,128
222,0,137,141,224
222,132,186,179,214
223,142,0,169,36
223,115,48,153,87
223,203,58,234,100
223,246,58,281,99
223,73,161,108,189
224,138,0,167,37
224,114,48,151,86
224,201,58,232,99
224,243,58,279,100
224,73,162,106,189
225,137,0,167,42
225,115,49,153,86
225,203,58,234,99
225,243,59,278,103
225,73,162,106,189
226,139,0,166,31
226,115,46,152,85
226,202,57,234,98
226,244,58,277,104
227,134,0,165,36
227,311,0,342,23
227,177,14,236,50
227,7,25,47,53
227,235,30,283,65
227,0,44,74,90
227,287,45,322,84
227,114,51,151,93
227,314,58,351,96
227,73,59,107,105
227,202,61,233,101
227,243,63,276,110
227,43,103,100,135
228,100,0,159,33
228,174,12,227,47
228,0,20,58,90
228,283,39,351,98
228,111,50,148,96
228,198,59,230,100
228,238,63,272,111
228,67,76,113,107
228,175,91,207,116
228,47,101,77,129
228,239,177,306,218
229,133,0,164,31
229,116,47,154,82
229,204,56,236,96
229,244,60,277,103
230,132,0,161,32
230,123,49,154,84
230,203,58,234,98
230,241,63,275,106
230,41,142,100,190
231,128,0,156,27
231,113,44,150,81
231,19,46,50,72
231,199,58,231,94
231,234,60,271,101
232,126,0,155,30
232,113,46,150,83
232,199,58,230,96
232,234,62,271,109
233,125,0,153,26
233,114,43,150,78
233,19,47,50,72
233,198,51,229,93
233,236,62,269,107
234,103,0,152,32
234,119,48,151,83
234,198,55,228,97
234,235,69,269,112
234,98,138,141,184
234,21,142,97,192
234,122,154,231,215
234,0,155,34,233
235,120,0,148,30
235,112,42,149,80
235,195,51,224,92
235,231,65,265,109
236,120,0,149,32
236,115,42,151,81
236,198,52,227,93
236,234,66,267,112
237,119,0,147,34
237,113,42,150,77
237,196,50,226,92
237,230,67,283,128
238,119,0,145,26
238,114,40,151,79
238,196,48,226,90
238,228,67,263,116
239,113,40,150,78
239,195,54,225,90
239,226,68,261,116
240,114,40,151,78
240,197,48,226,90
240,226,69,260,118
241,112,39,148,74
241,194,47,224,87
241,222,68,257,116
242,112,0,141,34
242,113,39,150,78
242,196,48,226,88
242,223,73,258,117
243,331,36,351,76
243,109,37,142,73
243,18,47,49,72
243,191,47,221,85
243,218,69,253,115
244,113,39,149,74
244,195,48,225,87
244,221,72,257,116
244,0,145,20,186
245,113,38,150,75
245,195,47,225,87
245,221,78,256,115
245,0,116,18,185
246,108,36,143,74
246,189,45,219,86
246,215,73,250,114
247,106,0,132,28
247,111,35,147,74
247,192,45,221,85
247,216,76,252,117
247,0,120,17,184
248,103,0,131,27
248,110,33,146,72
248,191,42,220,83
248,214,75,249,116
248,0,115,19,181
249,176,19,282,88
249,2,24,48,54
249,70,37,144,105
249,272,46,351,99
249,0,57,55,90
249,210,78,246,124
249,46,103,82,131
249,0,121,73,233
249,241,178,311,220
250,106,33,143,69
250,187,43,216,84
250,331,49,351,82
250,3,61,33,86
250,207,75,244,115
250,0,116,18,175
251,106,33,143,69
251,187,43,216,84
251,331,49,351,82
251,3,61,33,86
251,207,75,244,115
251,0,116,18,175
252,104,31,141,65
252,329,33,351,78
252,17,35,57,72
252,184,40,214,80
252,67,57,94,86
252,204,74,241,113
252,0,115,18,181
253,110,31,147,70
253,190,40,220,80
253,209,75,248,115
253,0,116,28,182
254,110,31,147,66
254,189,45,218,79
