frame_index,x1,y1,x2,y2
481,183,200,228,228
482,188,199,231,228
483,23,194,51,223
483,184,199,232,228
484,21,194,51,223
484,183,199,231,229
485,21,194,51,223
485,183,199,231,229
486,81,189,126,225
486,21,194,51,223
486,183,199,231,229
487,23,194,51,223
487,184,199,231,228
488,77,188,127,225
488,22,194,51,223
488,183,199,231,228
489,81,188,129,225
489,23,194,50,223
490,77,188,127,225
490,23,194,50,223
491,77,188,127,225
491,22,194,51,223
491,183,199,231,228
492,77,188,127,225
492,22,194,50,223
492,184,199,232,228
493,77,187,129,225
493,21,194,51,223
493,182,199,232,229
494,77,187,129,225
494,0,194,52,223
494,183,199,232,229
495,77,188,127,225
495,15,194,51,224
495,184,199,231,228
496,63,187,129,226
496,23,194,51,223
496,183,199,232,228
497,62,188,129,226
497,0,194,51,223
497,182,199,232,229
498,62,187,129,226
498,0,194,51,224
498,183,199,233,228
499,62,187,129,226
499,0,194,51,223
499,183,199,232,229
500,59,187,129,226
500,0,194,52,224
501,59,187,129,226
501,0,194,53,224
502,60,187,129,226
502,0,194,50,224
503,59,187,129,226
503,0,194,51,224
504,59,187,129,226
504,0,194,51,224
504,183,199,233,229
505,59,187,129,226
505,0,194,53,224
506,0,194,52,224
506,180,199,233,229
507,59,187,129,226
507,0,194,53,224
508,0,194,53,224
509,0,193,53,224
510,0,194,53,224
511,0,194,53,224
512,0,194,52,224
513,58,186,129,226
513,0,193,53,224
514,59,187,129,226
515,59,187,129,226
515,0,193,53,224
516,59,187,129,226
516,0,194,53,224
517,59,187,129,226
517,0,193,53,224
518,0,193,53,224
519,59,187,129,226
519,0,193,53,224
520,0,193,53,224
520,180,199,234,230
521,0,193,53,224
521,180,199,234,230
522,58,186,129,226
522,0,193,53,224
523,58,186,129,226
523,0,193,53,224
524,58,186,129,226
524,0,193,53,224
525,58,186,129,226
526,0,193,53,224
527,15,194,56,224
528,58,186,129,226
528,15,196,53,224
529,15,196,56,224
530,15,196,57,224
531,58,186,129,226
531,15,196,56,224
532,58,186,129,226
532,15,196,57,224
533,15,196,57,224
534,58,186,129,226
534,15,196,56,223
535,15,197,54,223
536,15,197,54,223
537,58,186,129,226
537,15,197,56,223
538,58,186,129,226
538,15,197,57,223
539,58,186,129,226
539,15,197,56,223
540,58,186,129,226
540,15,197,57,223
541,58,186,129,226
541,15,197,52,223
542,58,186,129,226
542,15,197,52,223
543,15,198,52,223
544,58,187,128,226
544,15,198,52,223
545,58,186,128,226
545,15,198,52,223
546,58,186,128,226
546,15,198,52,223
547,15,198,52,223
548,15,198,52,223
549,57,186,128,226
549,15,198,48,223
550,57,186,128,226
550,15,198,48,223
551,58,186,128,226
551,15,198,48,223
552,57,186,128,226
552,15,198,48,223
553,15,190,58,223
555,15,190,58,223
556,15,190,58,223
557,57,187,126,227
557,17,190,57,223
558,57,187,126,227
558,17,190,57,223
573,57,187,124,226
573,19,190,55,223
574,56,187,124,227
576,56,187,124,227
578,56,188,120,227
579,56,188,120,227
585,0,219,32,239
586,142,204,179,239
586,0,219,32,239
587,62,188,105,227
587,114,199,149,223
587,142,204,179,239
588,40,187,105,226
588,114,196,150,223
588,141,204,179,239
588,0,219,32,239
589,41,189,107,226
589,117,196,149,223
589,0,219,32,239
590,41,189,107,226
590,117,196,149,223
590,0,219,32,239
591,41,189,107,226
591,117,197,149,223
591,0,219,32,239
592,60,189,107,217
592,274,199,319,227
592,0,219,32,239
593,274,199,319,226
593,0,220,32,239
594,275,199,319,226
594,0,220,33,239
595,275,199,319,226
595,0,219,33,239
596,275,199,319,226
596,0,220,33,239
597,267,199,300,223
597,0,219,33,239
598,0,219,33,239
599,193,197,260,239
599,267,198,303,223
599,141,219,174,239
599,0,220,33,239
600,0,219,33,239
601,267,199,303,223
601,0,219,33,239
602,267,198,309,224
602,0,219,33,239
603,267,198,310,224
603,134,219,166,239
604,267,198,304,223
605,267,198,304,223
606,267,198,304,223
606,134,219,166,239
607,267,198,304,223
607,134,219,165,239
608,267,198,304,223
608,134,219,164,239
609,267,198,303,223
610,39,195,80,227
610,267,197,310,224
611,275,197,310,224
611,24,204,63,239
612,276,197,310,224
613,276,198,310,225
613,25,204,62,239
613,134,219,167,239
614,271,198,310,224
614,135,219,167,239
615,270,198,310,224
615,135,219,167,239
616,273,197,310,225
616,135,219,167,239
617,274,197,310,225
618,274,198,319,225
619,274,198,319,225
620,275,198,310,225
620,39,202,72,227
621,275,198,319,225
622,275,197,319,225
622,39,202,72,227
623,275,197,319,225
624,276,198,319,225
625,276,197,319,225
625,36,203,75,227
626,276,197,319,225
627,276,197,319,225
627,35,203,74,227
628,276,197,319,225
628,36,203,75,227
629,276,197,319,225
629,36,203,75,227
630,277,197,319,225
631,37,203,74,227
632,38,195,79,227
633,37,195,80,227
634,37,195,80,227
635,37,195,80,227
636,36,195,80,227
637,37,195,80,227
638,36,195,79,227
639,36,195,83,227
639,282,196,319,224
640,282,196,319,224
641,34,195,80,227
641,282,196,319,224
642,35,195,80,227
642,282,196,319,224
643,35,195,83,227
643,282,196,319,224
644,35,195,83,227
644,282,196,319,224
645,35,195,83,227
645,282,197,319,224
646,35,194,84,227
646,282,197,319,224
647,35,194,83,227
647,282,196,319,224
648,282,196,319,224
649,282,196,319,224
650,144,194,213,239
650,282,196,319,224
651,178,194,207,218
651,282,196,319,224
652,135,194,216,239
652,282,196,319,224
652,5,199,34,223
653,146,194,216,239
653,282,196,319,224
654,146,194,216,239
654,282,196,319,224
655,178,194,207,218
655,282,196,319,224
656,282,196,319,224
657,282,196,319,224
658,146,194,213,239
658,282,196,319,224
659,178,194,207,218
659,282,196,319,223
660,178,194,207,218
660,282,196,319,223
661,282,196,319,223
662,35,193,80,227
662,144,194,213,239
662,282,196,319,224
663,282,196,319,224
664,143,194,213,239
664,282,197,319,224
665,142,194,213,239
666,143,194,213,239
667,143,194,214,239
668,33,192,87,228
668,88,192,137,220
671,151,194,215,239
672,151,194,215,239
673,34,193,89,226
673,90,194,123,219
673,152,194,215,239
674,34,193,89,226
674,90,194,123,219
674,152,194,212,239
675,34,193,89,226
675,152,194,215,239
675,94,195,123,219
676,152,194,215,239
676,94,195,123,219
677,94,194,123,219
677,152,194,215,239
678,152,194,214,239
679,34,193,89,224
679,152,194,214,239
679,94,195,123,219
680,151,194,212,239
680,94,195,123,219
681,34,193,89,224
681,151,194,212,239
681,94,195,123,219
682,150,194,212,239
683,35,193,89,224
684,35,195,78,224
685,35,195,78,224
686,35,195,78,224
687,35,198,72,223
688,84,194,123,219
688,35,195,78,223
689,84,194,123,219
689,35,195,78,223
690,35,197,72,223
691,34,198,72,223
692,34,198,71,222
694,84,194,123,219
1368,294,39,319,143
1371,282,29,319,141
1371,292,168,319,196
1372,278,34,319,116
1372,285,166,318,195
1373,274,36,319,116
1373,280,120,319,195
1374,271,37,319,117
1374,277,122,319,195
1375,268,29,319,196
1376,266,26,319,197
1377,264,37,319,195
1378,262,38,319,195
1379,260,38,319,195
1380,259,33,319,195
1381,258,30,319,195
1382,257,34,319,194
1383,255,36,319,196
1384,254,37,314,198
1385,248,26,312,197
1386,239,25,310,196
1387,234,35,309,194
1388,232,40,307,194
1389,231,41,307,195
1390,231,42,306,197
1391,231,43,304,198
1392,231,27,300,198
1393,230,25,289,199
1394,231,23,289,198
1395,226,21,285,199
1396,221,20,283,199
1397,216,20,280,199
1398,211,19,279,199
1399,206,19,279,199
1400,203,19,279,199
1401,203,20,277,199
1402,200,21,275,199
1403,197,23,272,199
1404,195,25,269,197
1405,193,25,266,194
1406,192,25,261,195
1407,191,25,259,196
1408,189,43,258,196
1409,189,43,255,196
1410,188,33,253,191
1411,188,38,250,187
1412,187,38,248,190
1413,186,39,244,192
1414,184,41,243,193
1415,176,43,241,191
1416,171,43,239,190
1417,169,40,237,190
1418,168,41,236,189
1419,169,40,235,191
1420,168,41,233,192
1421,168,43,231,193
1422,168,44,230,194
1423,167,43,228,194
1424,163,43,226,194
1425,159,43,223,194
1426,157,42,221,194
1427,153,41,218,194
1428,150,41,214,194
1429,143,42,210,194
1430,143,42,209,194
1431,138,30,208,193
1432,135,28,207,192
1433,134,29,204,191
1434,133,29,202,190
1435,131,29,199,190
1436,132,29,198,191
1437,132,29,197,191
1438,131,28,192,167
1439,130,28,191,191
1440,130,27,189,168
1441,130,27,189,180
1442,130,27,187,184
1443,129,27,186,187
1444,129,28,186,188
1445,124,28,185,187
1446,121,29,183,186
1447,120,30,182,185
1448,120,31,181,186
1449,120,32,181,186
1450,120,32,176,187
1451,120,47,173,188
1452,118,45,171,188
1453,116,45,169,188
1454,113,45,171,188
1455,110,44,168,188
1456,106,44,167,188
1457,103,44,165,188
1458,100,32,162,163
1459,97,31,159,188
1460,96,31,157,188
1461,93,32,155,187
1462,91,34,156,153
1462,111,156,149,186
1463,89,35,155,138
1463,109,143,148,186
1464,88,34,151,140
1464,108,142,148,184
1465,87,34,146,141
1465,107,142,148,185
1466,86,34,145,186
1467,85,34,143,155
1468,84,34,141,158
1469,84,33,140,159
1470,85,45,141,165
1470,273,49,303,76
1471,85,45,140,165
1471,277,48,306,74
1472,84,32,140,160
1473,84,44,140,181
1473,278,48,307,74
1474,83,45,139,162
1475,83,46,139,180
1476,81,46,138,177
1476,280,48,309,74
1477,81,47,137,166
1478,80,48,135,181
1479,78,47,134,181
1480,78,48,132,166
1481,75,47,131,183
1482,74,47,130,166
1483,72,46,129,166
1484,68,44,128,166
1485,66,42,126,165
1486,62,42,124,164
1487,60,27,121,164
1488,58,27,117,181
1489,54,27,115,164
1490,52,28,113,181
1491,50,28,112,181
1492,49,29,109,181
1493,47,30,108,174
1494,45,30,107,166
1495,44,31,105,168
1496,43,31,104,172
1497,42,31,103,166
1498,41,30,101,159
1499,40,30,100,161
1500,40,46,99,162
1501,40,46,98,163
1502,40,47,97,163
1503,40,46,95,163
1504,40,47,94,168
1505,39,48,92,162
1506,39,48,90,163
1507,33,49,88,175
1508,34,49,87,177
1509,34,50,86,164
1510,32,50,86,165
1511,30,50,85,164
1512,28,50,84,163
1513,27,50,82,163
1514,23,49,80,163
1515,19,48,73,168
1516,17,48,68,162
1517,14,48,79,161
1518,12,48,67,161
1519,9,48,66,162
1520,7,49,67,175
1521,4,49,66,173
1522,3,50,64,174
1523,1,50,62,164
1524,0,50,60,173
1525,0,50,57,165
1526,0,50,54,165
1527,0,49,52,165
1528,0,49,52,159
1529,0,48,50,160
1530,0,46,49,162
1531,0,47,47,161
1532,0,34,47,161
1533,0,34,47,160
1534,0,35,46,160
1535,0,36,46,160
1536,0,37,45,162
1537,0,37,43,164
1538,0,37,41,164
1539,0,37,40,164
1540,0,37,39,164
1541,0,37,36,163
1542,0,37,36,163
1543,0,51,33,162
1544,0,51,30,162
1545,0,51,30,162
1550,0,111,19,161
1551,0,111,19,161
1612,149,0,182,22
1630,0,68,13,119
1631,0,57,15,116
1632,0,55,17,115
1633,0,55,20,118
1634,0,53,21,116
1635,0,52,23,117
1636,0,36,25,121
1637,0,32,27,121
1638,0,31,28,122
1639,0,29,31,122
1640,0,28,32,121
1641,0,27,33,122
1642,0,27,35,123
1643,0,26,38,125
1644,0,25,39,142
1645,0,25,41,142
1646,0,25,43,142
1647,0,25,45,142
1648,0,26,47,143
1649,0,26,48,144
1650,0,28,50,145
1651,0,29,52,145
1652,0,30,54,146
1653,0,30,55,146
1654,0,30,56,146
1655,0,30,58,145
1656,0,29,60,144
1657,5,29,62,143
1658,7,28,65,142
1659,9,27,68,141
1660,13,26,71,140
1661,16,26,73,140
1662,18,25,75,139
1663,19,25,77,140
1664,19,26,80,140
1664,36,139,62,165
1665,20,26,82,169
1666,22,28,84,169
1667,23,29,87,170
1668,24,29,89,167
1669,26,30,91,164
1670,27,29,93,164
1671,30,29,95,161
1672,32,28,97,164
1673,36,25,98,166
1674,39,24,100,168
1675,40,22,101,169
1676,46,22,104,159
1677,41,22,106,147
1678,48,21,108,159
1679,44,21,110,146
1680,44,22,113,158
1681,45,22,115,158
1682,46,23,117,159
1683,48,24,119,160
1684,49,26,121,159
1685,57,35,124,157
1686,58,35,126,158
1687,60,37,128,158
1688,63,46,131,158
1689,66,45,133,156
1690,72,45,136,156
1691,78,43,138,142
1692,80,43,142,142
1693,85,43,145,141
1694,86,43,147,141
1695,86,44,150,142
1696,88,44,151,144
1697,90,45,155,147
1698,92,46,158,153
1699,94,34,161,153
1700,96,33,163,162
1701,97,31,164,153
1702,100,30,165,148
1703,101,33,165,156
1704,104,44,171,161
1705,106,43,175,161
1706,108,42,175,144
1707,109,42,174,142
1708,111,41,176,145
1709,113,21,182,147
1710,115,21,183,150
1711,116,21,187,150
1712,132,22,190,150
1713,133,45,188,150
1714,133,46,196,150
1715,132,26,198,149
1716,133,29,198,149
1717,134,31,201,149
1718,135,32,205,149
1719,138,30,209,148
1720,146,28,209,144
1721,147,27,212,148
1722,150,26,217,148
1723,156,25,223,148
1724,159,25,226,148
1725,162,25,227,148
1725,179,157,205,189
1726,165,27,231,148
1727,168,30,233,147
1728,170,27,237,147
1729,173,34,240,154
1730,176,28,243,155
1731,178,27,244,155
1732,181,27,247,154
1733,182,26,250,137
1734,183,27,251,137
1735,186,31,254,147
1736,187,39,255,146
1737,191,38,257,146
1738,192,17,253,146
1739,192,16,256,146
1740,194,16,257,146
1741,196,16,259,147
1742,197,17,262,148
1743,199,18,265,149
1743,247,147,276,186
1744,203,19,269,149
1744,250,145,280,186
1745,204,20,271,149
1745,251,143,280,184
1746,206,20,274,148
1746,252,145,280,185
1747,210,20,278,151
1747,253,146,281,179
